_fixture_id,player_id,alt_id,name,player_team,_player_team_abbr,_player_team_name,opponent_team,_opponent_team_abbr,_opponent_team_name,match_difficulty,was_home_match,player_team_goals,opponent_team_goals,player_team_total_goals,opponent_team_total_goals,player_team_relavent_avg_goals,opponent_team_relavent_avg_goals,player_team_avg_goals,opponent_team_avg_goals,played_minutes,avg_goal_scored,avg_assists,avg_clean_sheets,avg_goals_conceded,avg_own_goals,avg_penalties_saved,avg_penalties_missed,total_yellow_cards,total_red_cards,avg_saves,avg_bonus,avg_bps,ict_index_score_prev_match,team_selected,avg_points_per_match,points
1,188,152760,Divock Origi,10,LIV,Liverpool,14,NOR,Norwich,2,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,165505,0,12
19,188,152760,Divock Origi,10,LIV,Liverpool,16,SOU,Southampton,2,0,2,1,4,0,0,0,2,0,0.5,1,1,0,1,0,0,0,0,0,0,3,46,9.3,479825,12,1
24,188,152760,Divock Origi,10,LIV,Liverpool,1,ARS,Arsenal,4,1,3,1,6,3,4,1,2,1,0,0.5,0.5,0,1,0,0,0,0,0,0,1.5,24.5,0.1,435488,6.5,0
32,188,152760,Divock Origi,10,LIV,Liverpool,5,BUR,Burnley,5,0,3,0,9,5,2,3,2.25,1.25,0.5,0.5,0.5,0,1,0,0,0,0,0,0,1.5,24.5,0.1,353457,6.5,1
44,188,152760,Divock Origi,10,LIV,Liverpool,13,NEW,Newcastle,4,1,3,1,12,3,3.5,1,2.4,0.6,0.5,0.333,0.333,0,0.667,0,0,0,0,0,0,1,17,0.2,307206,4.667,1
53,188,152760,Divock Origi,10,LIV,Liverpool,6,CHE,Chelsea,4,0,2,1,15,11,2.5,1.5,2.5,1.833,0,0.25,0.25,0,0.75,0,0,0,0,0,0,0.75,12.75,0.6,246034,3.75,0
68,188,152760,Divock Origi,10,LIV,Liverpool,15,SHU,Sheffield Utd,5,0,1,0,17,7,2.333,0.667,2.429,1,0.5,0.25,0.25,0,0.75,0,0,0,0,0,0,0.75,12.75,0.6,212025,3.75,1
74,188,152760,Divock Origi,10,LIV,Liverpool,9,LEI,Leicester,4,1,2,1,18,13,3.333,1,2.25,1.625,0.5,0.2,0.2,0,0.6,0,0,0,0,0,0,0.6,11.4,3.1,206375,3.2,1
87,188,152760,Divock Origi,10,LIV,Liverpool,12,MUN,Man Utd,4,0,1,1,20,9,2,1.75,2.222,1,0.5,0.167,0.167,0,0.667,0,0,0,0,0,0,0.5,10,0.3,199758,2.833,1
94,188,152760,Divock Origi,10,LIV,Liverpool,17,TOT,Spurs,4,1,2,1,21,15,3,1.25,2.1,1.5,0.5,0.143,0.143,0,0.714,0,0,0,0,0,0,0.429,9,1.9,198087,2.571,1
102,188,152760,Divock Origi,10,LIV,Liverpool,2,AVL,Aston Villa,5,0,2,1,23,15,1.8,1.4,2.091,1.364,0.5,0.125,0.125,0,0.625,0,0,0,0,0,0,0.375,8.25,0.0,198448,2.375,1
114,188,152760,Divock Origi,10,LIV,Liverpool,11,MCI,Man City,5,1,3,1,25,34,2.8,3,2.083,2.833,0,0.111,0.111,0,0.556,0,0,0,0,0,0,0.333,7.889,2.6,195532,2.222,0
125,188,152760,Divock Origi,10,LIV,Liverpool,7,CRY,Crystal Palace,3,0,2,1,28,10,1.833,0.667,2.154,0.769,0.5,0.111,0.111,0,0.556,0,0,0,0,0,0,0.333,7.889,2.6,195217,2.222,1
134,188,152760,Divock Origi,10,LIV,Liverpool,4,BHA,Brighton,4,1,2,1,30,15,2.833,0.833,2.143,1.071,0.5,0.1,0.1,0,0.6,0,0,0,0,0,0,0.3,7.2,0.1,191222,2.1,1
149,188,152760,Divock Origi,10,LIV,Liverpool,8,EVE,Everton,4,1,5,2,32,14,2.714,0.857,2.133,0.933,1,0.091,0.091,0,0.636,0,0,0,0,0,0,0.273,6.818,0.0,188444,2,13
152,188,152760,Divock Origi,10,LIV,Liverpool,3,BOU,AFC Bournemouth,5,0,3,0,37,18,1.857,1.286,2.313,1.125,0,0.25,0.083,0,0.75,0,0,0,0,0,0,0.5,10.833,12.9,204955,2.917,0
1,189,116535,Alisson,10,LIV,Liverpool,14,NOR,Norwich,2,1,4,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1769075,0,1
19,189,116535,Alisson,10,LIV,Liverpool,16,SOU,Southampton,2,0,2,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0.6,741621,1,0
24,189,116535,Alisson,10,LIV,Liverpool,1,ARS,Arsenal,4,1,3,1,6,3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,7,0.6,572939,1,0
32,189,116535,Alisson,10,LIV,Liverpool,5,BUR,Burnley,5,0,3,0,9,5,2,3,2.25,1.25,0,0,0,0,0,0,0,0,0,0,2,0,7,0.6,482277,1,0
44,189,116535,Alisson,10,LIV,Liverpool,13,NEW,Newcastle,4,1,3,1,12,3,3.5,1,2.4,0.6,0,0,0,0,0,0,0,0,0,0,2,0,7,0.6,430058,1,0
53,189,116535,Alisson,10,LIV,Liverpool,6,CHE,Chelsea,4,0,2,1,15,11,2.5,1.5,2.5,1.833,0,0,0,0,0,0,0,0,0,0,2,0,7,0.6,406264,1,0
68,189,116535,Alisson,10,LIV,Liverpool,15,SHU,Sheffield Utd,5,0,1,0,17,7,2.333,0.667,2.429,1,0,0,0,0,0,0,0,0,0,0,2,0,7,0.6,383045,1,0
74,189,116535,Alisson,10,LIV,Liverpool,9,LEI,Leicester,4,1,2,1,18,13,3.333,1,2.25,1.625,0,0,0,0,0,0,0,0,0,0,2,0,7,0.6,376371,1,0
87,189,116535,Alisson,10,LIV,Liverpool,12,MUN,Man Utd,4,0,1,1,20,9,2,1.75,2.222,1,1,0,0,0,0,0,0,0,0,0,2,0,7,0.6,412556,1,2
94,189,116535,Alisson,10,LIV,Liverpool,17,TOT,Spurs,4,1,2,1,21,15,3,1.25,2.1,1.5,1,0,0,0,0.5,0,0,0,0,0,1.5,0,11,0.9,460728,1.5,3
102,189,116535,Alisson,10,LIV,Liverpool,2,AVL,Aston Villa,5,0,2,1,23,15,1.8,1.4,2.091,1.364,1,0,0,0,0.667,0,0,0,0,0,2,0,13,2.5,508599,2,2
114,189,116535,Alisson,10,LIV,Liverpool,11,MCI,Man City,5,1,3,1,25,34,2.8,3,2.083,2.833,1,0,0,0,0.75,0,0,0,0,0,1.75,0,12.25,1.3,522736,2,2
125,189,116535,Alisson,10,LIV,Liverpool,7,CRY,Crystal Palace,3,0,2,1,28,10,1.833,0.667,2.154,0.769,1,0,0,0,0.8,0,0,0,0,0,1.8,0,13.4,2.5,617977,2,3
134,189,116535,Alisson,10,LIV,Liverpool,4,BHA,Brighton,4,1,2,1,30,15,2.833,0.833,2.143,1.071,1,0,0,0,0.833,0,0,0,0,0,2.333,0,14.5,2.5,620937,2.167,-1
149,189,116535,Alisson,10,LIV,Liverpool,8,EVE,Everton,4,1,5,2,32,14,2.714,0.857,2.133,0.933,0,0,0,0,0.857,0,0,0,0,1,2.286,0,13.429,1.2,520844,1.714,0
152,189,116535,Alisson,10,LIV,Liverpool,3,BOU,AFC Bournemouth,5,0,3,0,37,18,1.857,1.286,2.313,1.125,1,0,0,0,0.857,0,0,0,0,1,2.286,0,13.429,1.2,518782,1.714,6
10,19,198849,Lucas Torreira,1,ARS,Arsenal,13,NEW,Newcastle,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116243,0,0
11,19,198849,Lucas Torreira,1,ARS,Arsenal,5,BUR,Burnley,4,1,2,1,1,3,0,0,0.5,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,122676,0,1
24,19,198849,Lucas Torreira,1,ARS,Arsenal,10,LIV,Liverpool,4,0,1,3,3,6,1,4,1,2,0.5,0,0,0,0,0,0,0,0,0,0,0,2,2.0,103783,1,6
31,19,198849,Lucas Torreira,1,ARS,Arsenal,17,TOT,Spurs,4,1,2,2,4,5,2,2,1,1.25,1,0.5,0,0,0,0,0,0,0,0,0,0,11.5,7.7,116554,3.5,2
49,19,198849,Lucas Torreira,1,ARS,Arsenal,18,WAT,Watford,2,0,2,2,6,2,1,0.5,1.2,0.4,0.5,0.333,0,0,0.667,0,0,0,0,0,0,0,14.667,4.5,111364,3,1
51,19,198849,Lucas Torreira,1,ARS,Arsenal,2,AVL,Aston Villa,4,1,3,2,8,4,2,0.5,1.333,0.667,0.5,0.25,0,0,0.75,0,0,0,0,0,0,0,11.5,2.6,108319,2.5,1
67,19,198849,Lucas Torreira,1,ARS,Arsenal,12,MUN,Man Utd,4,0,1,1,11,8,1.333,2,1.571,1.143,0.5,0.2,0,0,0.6,0,0,0,0,0,0,0,9.2,4.5,102185,2.2,1
71,19,198849,Lucas Torreira,1,ARS,Arsenal,3,BOU,AFC Bournemouth,3,1,1,0,12,13,2.333,2,1.5,1.625,0.5,0.167,0,0,0.667,0,0,0,0,0,0,0,8,1.4,98964,2,1
88,19,198849,Lucas Torreira,1,ARS,Arsenal,15,SHU,Sheffield Utd,3,0,0,1,13,7,1.25,0.5,1.444,0.778,0,0.143,0,0,0.571,0,0,0,0,0,0,0,7.286,1.2,95462,1.857,0
91,19,198849,Lucas Torreira,1,ARS,Arsenal,7,CRY,Crystal Palace,2,1,2,2,13,8,2,1,1.3,0.8,0,0.143,0,0,0.571,0,0,0,0,0,0,0,7.286,1.2,93186,1.857,0
101,19,198849,Lucas Torreira,1,ARS,Arsenal,20,WOL,Wolves,3,1,1,1,15,13,2,1.2,1.364,1.182,1,0.143,0,0,0.571,0,0,0,0,0,0,0,7.286,1.2,90620,1.857,3
113,19,198849,Lucas Torreira,1,ARS,Arsenal,9,LEI,Leicester,4,0,0,2,16,27,1,2.4,1.333,2.25,1,0.125,0,0.125,0.5,0,0,0,0,0,0,0,7.125,3.2,90316,2,2
121,19,198849,Lucas Torreira,1,ARS,Arsenal,16,SOU,Southampton,2,1,2,2,16,11,1.833,1,1.231,0.846,1,0.111,0,0.111,0.667,0,0,0,0,0,0,0,7.111,0.5,90489,2,1
137,19,198849,Lucas Torreira,1,ARS,Arsenal,14,NOR,Norwich,2,0,2,2,18,13,0.833,1.667,1.286,0.929,0.5,0.1,0,0.1,0.8,0,0,0,1,0,0,0,7.4,1.5,89606,1.9,1
141,19,198849,Lucas Torreira,1,ARS,Arsenal,4,BHA,Brighton,3,1,1,2,20,16,1.857,0.857,1.333,1.067,1,0.091,0,0.091,0.727,0,0,0,1,0,0,0,7.091,2.7,88468,1.818,2
160,19,198849,Lucas Torreira,1,ARS,Arsenal,19,WHU,West Ham,2,0,3,1,21,17,1,1.429,1.313,1.063,1,0.083,0,0.083,0.833,0,0,0,1,0,0,0,7.5,2.7,86928,1.833,2
1,190,66797,Simon Mignolet,10,LIV,Liverpool,14,NOR,Norwich,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4262,0,0
19,190,66797,Simon Mignolet,10,LIV,Liverpool,16,SOU,Southampton,2,0,2,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3382,0,0
24,190,66797,Simon Mignolet,10,LIV,Liverpool,1,ARS,Arsenal,4,1,3,1,6,3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3128,0,0
32,190,66797,Simon Mignolet,10,LIV,Liverpool,5,BUR,Burnley,5,0,3,0,9,5,2,3,2.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926,0,0
44,190,66797,Simon Mignolet,10,LIV,Liverpool,13,NEW,Newcastle,4,1,3,1,12,3,3.5,1,2.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2770,0,0
53,190,66797,Simon Mignolet,10,LIV,Liverpool,6,CHE,Chelsea,4,0,2,1,15,11,2.5,1.5,2.5,1.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2748,0,0
68,190,66797,Simon Mignolet,10,LIV,Liverpool,15,SHU,Sheffield Utd,5,0,1,0,17,7,2.333,0.667,2.429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2675,0,0
74,190,66797,Simon Mignolet,10,LIV,Liverpool,9,LEI,Leicester,4,1,2,1,18,13,3.333,1,2.25,1.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2638,0,0
87,190,66797,Simon Mignolet,10,LIV,Liverpool,12,MUN,Man Utd,4,0,1,1,20,9,2,1.75,2.222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595,0,0
94,190,66797,Simon Mignolet,10,LIV,Liverpool,17,TOT,Spurs,4,1,2,1,21,15,3,1.25,2.1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2569,0,0
102,190,66797,Simon Mignolet,10,LIV,Liverpool,2,AVL,Aston Villa,5,0,2,1,23,15,1.8,1.4,2.091,1.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560,0,0
114,190,66797,Simon Mignolet,10,LIV,Liverpool,11,MCI,Man City,5,1,3,1,25,34,2.8,3,2.083,2.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2561,0,0
125,190,66797,Simon Mignolet,10,LIV,Liverpool,7,CRY,Crystal Palace,3,0,2,1,28,10,1.833,0.667,2.154,0.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2528,0,0
134,190,66797,Simon Mignolet,10,LIV,Liverpool,4,BHA,Brighton,4,1,2,1,30,15,2.833,0.833,2.143,1.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2518,0,0
149,190,66797,Simon Mignolet,10,LIV,Liverpool,8,EVE,Everton,4,1,5,2,32,14,2.714,0.857,2.133,0.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522,0,0
152,190,66797,Simon Mignolet,10,LIV,Liverpool,3,BOU,AFC Bournemouth,5,0,3,0,37,18,1.857,1.286,2.313,1.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2515,0,0
1,191,118748,Mohamed Salah,10,LIV,Liverpool,14,NOR,Norwich,2,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2375465,0,12
19,191,118748,Mohamed Salah,10,LIV,Liverpool,16,SOU,Southampton,2,0,2,1,4,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,0,2,40,13.4,2778082,12,3
24,191,118748,Mohamed Salah,10,LIV,Liverpool,1,ARS,Arsenal,4,1,3,1,6,3,4,1,2,1,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,20,4.3,2444065,7.5,15
32,191,118748,Mohamed Salah,10,LIV,Liverpool,5,BUR,Burnley,5,0,3,0,9,5,2,3,2.25,1.25,1,1,0.333,0.333,0.667,0,0,0,0,0,0,1.667,27.667,15.5,2810462,10,6
44,191,118748,Mohamed Salah,10,LIV,Liverpool,13,NEW,Newcastle,4,1,3,1,12,3,3.5,1,2.4,0.6,1,0.75,0.5,0.5,0.5,0,0,0,0,0,0,1.25,24.5,12.3,2874525,9,9
53,191,118748,Mohamed Salah,10,LIV,Liverpool,6,CHE,Chelsea,4,0,2,1,15,11,2.5,1.5,2.5,1.833,1,0.8,0.4,0.4,0.6,0,0,0,0,0,0,1.4,26.4,15.9,2804643,9,5
68,191,118748,Mohamed Salah,10,LIV,Liverpool,15,SHU,Sheffield Utd,5,0,1,0,17,7,2.333,0.667,2.429,1,1,0.667,0.5,0.333,0.667,0,0,0,0,0,0,1.167,23.833,6.6,2889458,8.333,3
74,191,118748,Mohamed Salah,10,LIV,Liverpool,9,LEI,Leicester,4,1,2,1,18,13,3.333,1,2.25,1.625,1,0.571,0.429,0.429,0.571,0,0,0,0,0,0,1,20.714,8.9,2797360,7.571,2
87,191,118748,Mohamed Salah,10,LIV,Liverpool,12,MUN,Man Utd,4,0,1,1,20,9,2,1.75,2.222,1,0,0.5,0.375,0.375,0.625,0,0,0,0,0,0,0.875,18.75,15.0,2186184,6.875,0
94,191,118748,Mohamed Salah,10,LIV,Liverpool,17,TOT,Spurs,4,1,2,1,21,15,3,1.25,2.1,1.5,1,0.5,0.375,0.375,0.625,0,0,0,0,0,0,0.875,18.75,15.0,2096834,6.875,7
102,191,118748,Mohamed Salah,10,LIV,Liverpool,2,AVL,Aston Villa,5,0,2,1,23,15,1.8,1.4,2.091,1.364,1,0.556,0.333,0.333,0.667,0,0,0,0,0,0,0.778,19.444,15.3,2001830,6.889,2
114,191,118748,Mohamed Salah,10,LIV,Liverpool,11,MCI,Man City,5,1,3,1,25,34,2.8,3,2.083,2.833,1,0.5,0.3,0.3,0.7,0,0,0,0,0,0,0.7,17.9,3.5,1894445,6.4,8
125,191,118748,Mohamed Salah,10,LIV,Liverpool,7,CRY,Crystal Palace,3,0,2,1,28,10,1.833,0.667,2.154,0.769,0,0.545,0.273,0.273,0.727,0,0,0,0,0,0,0.727,18.545,9.7,1659338,6.545,0
134,191,118748,Mohamed Salah,10,LIV,Liverpool,4,BHA,Brighton,4,1,2,1,30,15,2.833,0.833,2.143,1.071,1,0.545,0.273,0.273,0.727,0,0,0,0,0,0,0.727,18.545,9.7,1632180,6.545,3
149,191,118748,Mohamed Salah,10,LIV,Liverpool,8,EVE,Everton,4,1,5,2,32,14,2.714,0.857,2.133,0.933,0,0.5,0.25,0.333,0.667,0,0,0,0,0,0,0.667,17.5,4.3,1585242,6.25,0
152,191,118748,Mohamed Salah,10,LIV,Liverpool,3,BOU,AFC Bournemouth,5,0,3,0,37,18,1.857,1.286,2.313,1.125,1,0.5,0.25,0.333,0.667,0,0,0,0,0,0,0.667,17.5,4.3,1511749,6.25,13
1,192,110979,Sadio Mané,10,LIV,Liverpool,14,NOR,Norwich,2,1,4,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,842260,0,1
19,192,110979,Sadio Mané,10,LIV,Liverpool,16,SOU,Southampton,2,0,2,1,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.9,863447,1,13
24,192,110979,Sadio Mané,10,LIV,Liverpool,1,ARS,Arsenal,4,1,3,1,6,3,4,1,2,1,1,0.5,0.5,0,0.5,0,0,0,0,0,0,1.5,24,16.3,1221704,7,3
32,192,110979,Sadio Mané,10,LIV,Liverpool,5,BUR,Burnley,5,0,3,0,9,5,2,3,2.25,1.25,1,0.333,0.333,0.333,0.333,0,0,0,0,0,0,1,19.333,10.1,1205831,5.667,8
44,192,110979,Sadio Mané,10,LIV,Liverpool,13,NEW,Newcastle,4,1,3,1,12,3,3.5,1,2.4,0.6,1,0.5,0.25,0.5,0.25,0,0,0,0,0,0,0.75,20.25,9.4,1276973,6.25,15
53,192,110979,Sadio Mané,10,LIV,Liverpool,6,CHE,Chelsea,4,0,2,1,15,11,2.5,1.5,2.5,1.833,1,0.8,0.2,0.4,0.4,0,0,0,0,0,0,1.2,24.4,15.9,1491310,8,2
68,192,110979,Sadio Mané,10,LIV,Liverpool,15,SHU,Sheffield Utd,5,0,1,0,17,7,2.333,0.667,2.429,1,1,0.667,0.167,0.333,0.5,0,0,0,0,0,0,1,21.5,1.8,1456661,7,3
74,192,110979,Sadio Mané,10,LIV,Liverpool,9,LEI,Leicester,4,1,2,1,18,13,3.333,1,2.25,1.625,1,0.571,0.143,0.429,0.429,0,0,0,0,0,0,0.857,18.143,3.4,1499465,6.429,12
87,192,110979,Sadio Mané,10,LIV,Liverpool,12,MUN,Man Utd,4,0,1,1,20,9,2,1.75,2.222,1,1,0.625,0.25,0.375,0.5,0,0,0,0,0,0,1,20.25,11.3,2058900,7.125,2
94,192,110979,Sadio Mané,10,LIV,Liverpool,17,TOT,Spurs,4,1,2,1,21,15,3,1.25,2.1,1.5,1,0.556,0.222,0.333,0.556,0,0,0,0,0,0,0.889,18.556,4.7,2120143,6.556,5
102,192,110979,Sadio Mané,10,LIV,Liverpool,2,AVL,Aston Villa,5,0,2,1,23,15,1.8,1.4,2.091,1.364,1,0.5,0.3,0.3,0.6,0,0,0,0,0,0,0.8,18.5,6.4,2173207,6.4,12
114,192,110979,Sadio Mané,10,LIV,Liverpool,11,MCI,Man City,5,1,3,1,25,34,2.8,3,2.083,2.833,1,0.545,0.364,0.273,0.636,0,0,0,1,0,0,1,19.455,17.7,2401403,6.909,7
125,192,110979,Sadio Mané,10,LIV,Liverpool,7,CRY,Crystal Palace,3,0,2,1,28,10,1.833,0.667,2.154,0.769,1,0.583,0.333,0.25,0.667,0,0,0,1,0,0,0.917,19.583,10.9,2768501,6.917,9
134,192,110979,Sadio Mané,10,LIV,Liverpool,4,BHA,Brighton,4,1,2,1,30,15,2.833,0.833,2.143,1.071,1,0.615,0.308,0.231,0.692,0,0,0,1,0,0,1,20.077,10.2,2894269,7.077,2
149,192,110979,Sadio Mané,10,LIV,Liverpool,8,EVE,Everton,4,1,5,2,32,14,2.714,0.857,2.133,0.933,1,0.571,0.286,0.214,0.714,0,0,0,1,0,0,0.929,19.857,11.6,2888125,6.714,15
152,192,110979,Sadio Mané,10,LIV,Liverpool,3,BOU,AFC Bournemouth,5,0,3,0,37,18,1.857,1.286,2.313,1.125,0,0.6,0.4,0.2,0.8,0,0,0,1,0,0,1,21.2,12.5,3065463,7.267,0
1,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,14,NOR,Norwich,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28598,0,0
19,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,16,SOU,Southampton,2,0,2,1,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27412,0,2
24,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,1,ARS,Arsenal,4,1,3,1,6,3,4,1,2,1,0.5,0,0,0,1,0,0,0,0,0,0,0,14,3.4,27521,2,1
32,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,5,BUR,Burnley,5,0,3,0,9,5,2,3,2.25,1.25,0.5,0,0,0,1,0,0,0,0,0,0,0,8.5,0.2,25847,1.5,1
44,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,13,NEW,Newcastle,4,1,3,1,12,3,3.5,1,2.4,0.6,1,0,0,0,0.667,0,0,0,0,0,0,0,7.333,1.7,24241,1.333,2
53,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,6,CHE,Chelsea,4,0,2,1,15,11,2.5,1.5,2.5,1.833,0,0,0,0,0.75,0,0,0,0,0,0,0,9.25,5.7,24486,1.5,0
68,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,15,SHU,Sheffield Utd,5,0,1,0,17,7,2.333,0.667,2.429,1,0.5,0,0,0,0.75,0,0,0,0,0,0,0,9.25,5.7,23283,1.5,1
74,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,9,LEI,Leicester,4,1,2,1,18,13,3.333,1,2.25,1.625,0,0,0,0,0.6,0,0,0,0,0,0,0,8,0.1,22200,1.4,0
87,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,12,MUN,Man Utd,4,0,1,1,20,9,2,1.75,2.222,1,0.5,0,0,0,0.6,0,0,0,0,0,0,0,8,0.1,21478,1.4,1
94,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,17,TOT,Spurs,4,1,2,1,21,15,3,1.25,2.1,1.5,0,0,0,0,0.5,0,0,0,0,0,0,0,7,1.1,26410,1.333,0
102,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,2,AVL,Aston Villa,5,0,2,1,23,15,1.8,1.4,2.091,1.364,0.5,0,0,0,0.5,0,0,0,0,0,0,0,7,1.1,29527,1.333,1
114,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,11,MCI,Man City,5,1,3,1,25,34,2.8,3,2.083,2.833,0.5,0,0,0,0.429,0,0,0,0,0,0,0,6.286,9.3,36235,1.286,1
125,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,7,CRY,Crystal Palace,3,0,2,1,28,10,1.833,0.667,2.154,0.769,1,0,0,0,0.375,0,0,0,0,0,0,0,5.875,0.2,44648,1.25,3
134,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,4,BHA,Brighton,4,1,2,1,30,15,2.833,0.833,2.143,1.071,1,0,0,0.111,0.333,0,0,0,0,0,0,0,5.444,1.7,44427,1.444,3
149,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,8,EVE,Everton,4,1,5,2,32,14,2.714,0.857,2.133,0.933,0,0,0,0.2,0.3,0,0,0,0,0,0,0,5.6,7.5,45714,1.6,0
152,193,81880,Alex Oxlade-Chamberlain,10,LIV,Liverpool,3,BOU,AFC Bournemouth,5,0,3,0,37,18,1.857,1.286,2.313,1.125,1,0,0,0.2,0.3,0,0,0,0,0,0,0,5.6,7.5,42986,1.6,8
1,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,14,NOR,Norwich,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25239,0,0
19,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,16,SOU,Southampton,2,0,2,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27411,0,0
24,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,1,ARS,Arsenal,4,1,3,1,6,3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24100,0,0
32,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,5,BUR,Burnley,5,0,3,0,9,5,2,3,2.25,1.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,22438,0,1
44,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,13,NEW,Newcastle,4,1,3,1,12,3,3.5,1,2.4,0.6,0.5,0,0,0,0,0,0,0,0,0,0,0,3,0.8,21753,1,1
53,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,6,CHE,Chelsea,4,0,2,1,15,11,2.5,1.5,2.5,1.833,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3,21587,1,0
68,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,15,SHU,Sheffield Utd,5,0,1,0,17,7,2.333,0.667,2.429,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3,20402,1,0
74,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,9,LEI,Leicester,4,1,2,1,18,13,3.333,1,2.25,1.625,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3,18689,1,0
87,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,12,MUN,Man Utd,4,0,1,1,20,9,2,1.75,2.222,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3,18048,1,0
94,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,17,TOT,Spurs,4,1,2,1,21,15,3,1.25,2.1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3,17828,1,0
102,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,2,AVL,Aston Villa,5,0,2,1,23,15,1.8,1.4,2.091,1.364,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3,17320,1,0
114,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,11,MCI,Man City,5,1,3,1,25,34,2.8,3,2.083,2.833,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3,17040,1,0
125,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,7,CRY,Crystal Palace,3,0,2,1,28,10,1.833,0.667,2.154,0.769,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3,16798,1,0
134,194,68312,Xherdan Shaqiri,10,LIV,Liverpool,4,BHA,Brighton,4,1,2,1,30,15,2.833,0.833,2.143,1.071,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3,16775,1,0
